Date,Open,High,Low,Close,Volume,Adj Close
2014-03-21,0.37,0.39,0.37,0.38,5600000,0.38
2014-03-20,0.37,0.40,0.35,0.37,30992000,0.37
2014-03-19,0.32,0.35,0.32,0.34,4088000,0.34
2014-03-18,0.33,0.34,0.31,0.32,1908000,0.32
2014-03-17,0.30,0.35,0.30,0.32,3396000,0.32
2014-03-14,0.28,0.31,0.28,0.30,3008000,0.30
2014-03-13,0.29,0.29,0.28,0.28,828000,0.28
2014-03-12,0.29,0.30,0.28,0.28,844000,0.28
2014-03-11,0.28,0.29,0.28,0.29,204000,0.29
2014-03-10,0.28,0.28,0.28,0.28,380000,0.28
2014-03-07,0.29,0.29,0.28,0.28,1060000,0.28
2014-03-06,0.28,0.29,0.27,0.28,2932000,0.28
2014-03-05,0.29,0.34,0.27,0.27,2060000,0.27
2014-03-04,0.28,0.28,0.27,0.28,736000,0.28
2014-03-03,0.28,0.28,0.27,0.28,632000,0.28
2014-02-28,0.27,0.28,0.27,0.28,896000,0.28
2014-02-27,0.28,0.28,0.27,0.28,1312000,0.28
2014-02-26,0.28,0.28,0.28,0.28,604000,0.28
2014-02-25,0.28,0.29,0.27,0.28,1984000,0.28
2014-02-24,0.28,0.32,0.27,0.29,35554000,0.29
2014-02-21,0.28,0.28,0.27,0.27,1544000,0.27
2014-02-20,0.28,0.28,0.28,0.28,1796000,0.28
2014-02-19,0.26,0.28,0.26,0.28,1964000,0.28
2014-02-18,0.28,0.29,0.26,0.26,1784000,0.26
2014-02-17,0.28,0.28,0.26,0.28,1704000,0.28
2014-02-14,0.27,0.30,0.26,0.28,1816000,0.28
2014-02-13,0.27,0.27,0.25,0.26,1148000,0.26
2014-02-12,0.29,0.31,0.26,0.27,18436000,0.27
2014-02-11,0.31,0.31,0.29,0.30,1816000,0.30
2014-02-10,0.31,0.31,0.29,0.30,1696000,0.30
2014-02-07,0.31,0.32,0.29,0.30,4952000,0.30
2014-02-06,0.30,0.32,0.30,0.31,3588000,0.31
2014-02-05,0.35,0.35,0.29,0.34,9680000,0.34
2014-02-04,0.34,0.35,0.33,0.34,8944000,0.34
2014-02-03,0.38,0.38,0.38,0.38,000,0.38
2014-01-31,0.38,0.38,0.38,0.38,000,0.38
2014-01-30,0.37,0.38,0.34,0.38,3316000,0.38
2014-01-29,0.34,0.37,0.34,0.37,2356000,0.37
2014-01-28,0.36,0.37,0.34,0.37,5828000,0.37
2014-01-27,0.38,0.38,0.35,0.38,22672000,0.38
2014-01-24,0.37,0.38,0.35,0.38,3824000,0.38
2014-01-23,0.38,0.38,0.35,0.37,3832000,0.37
2014-01-22,0.36,0.39,0.36,0.38,2168000,0.38
2014-01-21,0.38,0.40,0.36,0.38,5564000,0.38
2014-01-20,0.38,0.39,0.38,0.38,1228000,0.38
2014-01-17,0.40,0.40,0.38,0.39,3364000,0.39
2014-01-16,0.38,0.40,0.38,0.40,2912000,0.40
2014-01-15,0.41,0.41,0.38,0.40,5892000,0.40
2014-01-14,0.41,0.41,0.39,0.41,6484000,0.41
2014-01-13,0.39,0.44,0.38,0.40,4676000,0.40
2014-01-10,0.38,0.40,0.38,0.38,4012000,0.38
2014-01-09,0.40,0.41,0.39,0.39,5452000,0.39
2014-01-08,0.40,0.40,0.40,0.40,1144000,0.40
2014-01-07,0.41,0.41,0.38,0.40,1956000,0.40
2014-01-06,0.40,0.40,0.40,0.40,1512000,0.40
2014-01-03,0.40,0.41,0.39,0.40,1668000,0.40
2014-01-02,0.40,0.40,0.38,0.38,548000,0.38
2014-01-01,0.40,0.40,0.40,0.40,000,0.40
2013-12-31,0.40,0.41,0.38,0.40,2400000,0.40
2013-12-30,0.41,0.43,0.38,0.38,4612000,0.38
2013-12-27,0.40,0.41,0.39,0.41,388000,0.41
2013-12-26,0.41,0.41,0.41,0.41,000,0.41
2013-12-25,0.41,0.41,0.41,0.41,000,0.41
2013-12-24,0.41,0.41,0.41,0.41,1352000,0.41
2013-12-23,0.41,0.41,0.40,0.41,656000,0.41
2013-12-20,0.41,0.41,0.40,0.40,476000,0.40
2013-12-19,0.41,0.41,0.40,0.41,2124000,0.41
2013-12-18,0.41,0.41,0.40,0.41,2440000,0.41
2013-12-17,0.38,0.41,0.38,0.41,3280000,0.41
2013-12-16,0.38,0.41,0.38,0.38,10064000,0.38
2013-12-13,0.37,0.38,0.35,0.35,2096000,0.35
2013-12-12,0.38,0.38,0.35,0.35,2160000,0.35
2013-12-11,0.38,0.38,0.35,0.35,484000,0.35
2013-12-10,0.37,0.39,0.32,0.38,2644000,0.38
2013-12-09,0.36,0.40,0.36,0.38,4512000,0.38
2013-12-06,0.40,0.40,0.33,0.35,5132000,0.35
2013-12-05,0.41,0.41,0.40,0.41,1012000,0.41
2013-12-04,0.43,0.43,0.40,0.42,1232000,0.42
2013-12-03,0.43,0.44,0.42,0.43,5984000,0.43
2013-12-02,0.41,0.43,0.41,0.43,548000,0.43
2013-11-29,0.44,0.44,0.39,0.43,4020000,0.43
2013-11-28,0.44,0.44,0.43,0.44,4924000,0.44
2013-11-27,0.44,0.44,0.44,0.44,2100000,0.44
2013-11-26,0.44,0.44,0.44,0.44,9624000,0.44
2013-11-25,0.44,0.44,0.44,0.44,5020000,0.44
2013-11-22,0.44,0.44,0.43,0.44,8200000,0.44
2013-11-21,0.44,0.44,0.43,0.44,5852000,0.44
2013-11-20,0.44,0.44,0.43,0.44,9027000,0.44
2013-11-19,0.44,0.44,0.43,0.44,7320000,0.44
2013-11-18,0.44,0.44,0.43,0.44,9572000,0.44
2013-11-15,0.44,0.44,0.43,0.44,5300000,0.44
2013-11-14,0.44,0.44,0.43,0.44,3172000,0.44
2013-11-13,0.44,0.44,0.43,0.44,7908000,0.44
2013-11-12,0.44,0.44,0.44,0.44,7648000,0.44
2013-11-11,0.44,0.44,0.43,0.44,9840000,0.44
2013-11-08,0.44,0.44,0.43,0.44,7984000,0.44
2013-11-07,0.45,0.45,0.42,0.44,6508000,0.44
2013-11-06,0.43,0.46,0.43,0.45,10788000,0.45
2013-11-05,0.41,0.44,0.40,0.43,7076000,0.43
2013-11-04,0.45,0.45,0.39,0.41,16712000,0.41
2013-11-01,0.46,0.46,0.44,0.46,20108000,0.46
2013-10-31,0.40,0.47,0.40,0.46,21944000,0.46
2013-10-30,0.38,0.40,0.38,0.39,7260000,0.39
2013-10-29,0.40,0.40,0.38,0.39,24420000,0.39
2013-10-28,0.40,0.41,0.38,0.38,10816000,0.38
2013-10-25,0.38,0.41,0.38,0.38,16260000,0.38
2013-10-24,0.37,0.38,0.37,0.38,1504000,0.38
2013-10-23,0.38,0.38,0.37,0.37,1180000,0.37
2013-10-22,0.38,0.38,0.38,0.38,3548000,0.38
2013-10-21,0.38,0.38,0.37,0.38,5212000,0.38
2013-10-18,0.37,0.38,0.37,0.38,2288000,0.38
2013-10-17,0.37,0.37,0.37,0.37,840000,0.37
2013-10-16,0.32,0.40,0.36,0.37,11576000,0.37
2013-10-15,0.35,0.44,0.35,0.39,6156000,0.39
2013-10-14,0.35,0.35,0.35,0.35,000,0.35
2013-10-11,0.36,0.38,0.33,0.35,1176000,0.35
2013-10-10,0.33,0.34,0.32,0.33,1220000,0.33
2013-10-09,0.31,0.31,0.31,0.31,000,0.31
2013-10-08,0.32,0.33,0.31,0.31,428000,0.31
2013-10-07,0.33,0.34,0.33,0.33,2956000,0.33
2013-10-04,0.37,0.40,0.37,0.38,80000,0.38
2013-10-03,0.35,0.35,0.35,0.35,000,0.35
2013-10-02,0.35,0.40,0.35,0.35,1008000,0.35
2013-10-01,0.32,0.32,0.32,0.32,000,0.32
2013-09-30,0.31,0.40,0.28,0.32,1414000,0.32
2013-09-27,0.30,0.30,0.29,0.30,1008000,0.30
2013-09-26,0.27,0.30,0.27,0.30,400000,0.30
2013-09-25,0.27,0.27,0.27,0.27,000,0.27
2013-09-24,0.27,0.27,0.27,0.27,000,0.27
2013-09-23,0.27,0.27,0.27,0.27,272000,0.27
2013-09-20,0.27,0.27,0.27,0.27,000,0.27
2013-09-19,0.26,0.26,0.26,0.27,8000,0.27
2013-09-18,0.30,0.30,0.30,0.29,36000,0.29
2013-09-17,0.27,0.27,0.27,0.27,100000,0.27
2013-09-16,0.26,0.27,0.26,0.27,244000,0.27
2013-09-13,0.26,0.26,0.26,0.26,100000,0.26
2013-09-12,0.26,0.26,0.26,0.26,32000,0.26
2013-09-11,0.26,0.26,0.26,0.26,100000,0.26
2013-09-10,0.26,0.26,0.26,0.26,140000,0.26
2013-09-09,0.26,0.26,0.26,0.26,120000,0.26
2013-09-06,0.26,0.26,0.26,0.26,100000,0.26
2013-09-05,0.26,0.26,0.26,0.26,80000,0.26
2013-09-04,0.26,0.26,0.26,0.26,100000,0.26
2013-09-03,0.26,0.28,0.26,0.27,296000,0.27
2013-09-02,0.27,0.27,0.25,0.26,84000,0.26
2013-08-30,0.26,0.27,0.26,0.27,336000,0.27
2013-08-29,0.25,0.27,0.25,0.27,12976000,0.27
2013-08-28,0.25,0.25,0.25,0.25,40000,0.25
2013-08-27,0.25,0.26,0.25,0.26,80000,0.26
2013-08-26,0.26,0.26,0.26,0.26,1600000,0.26
2013-08-23,0.28,0.28,0.28,0.28,44000,0.28
2013-08-22,0.27,0.29,0.27,0.28,724000,0.28
2013-08-21,0.28,0.28,0.25,0.26,68000,0.26
2013-08-20,0.25,0.26,0.25,0.26,100000,0.26
2013-08-19,0.25,0.26,0.25,0.26,32000,0.26
2013-08-16,0.28,0.28,0.28,0.28,40000,0.28
2013-08-15,0.28,0.28,0.28,0.28,000,0.28
2013-08-14,0.28,0.28,0.28,0.28,000,0.28
2013-08-13,0.25,0.28,0.25,0.28,28000,0.28
2013-08-12,0.28,0.28,0.26,0.26,164000,0.26
2013-08-09,0.26,0.28,0.26,0.28,204000,0.28
2013-08-08,0.27,0.27,0.27,0.27,000,0.27
2013-08-07,0.27,0.27,0.27,0.27,12000,0.27
2013-08-06,0.28,0.28,0.27,0.27,384000,0.27
2013-08-05,0.28,0.28,0.28,0.28,000,0.28
2013-08-02,0.30,0.30,0.28,0.28,212000,0.28
2013-08-01,0.29,0.29,0.28,0.29,276000,0.29
2013-07-31,0.30,0.30,0.27,0.28,1576000,0.28
2013-07-30,0.27,0.30,0.27,0.30,228000,0.30
2013-07-29,0.31,0.31,0.31,0.31,000,0.31
2013-07-26,0.30,0.30,0.30,0.31,12000,0.31
2013-07-25,0.32,0.32,0.32,0.32,000,0.32
2013-07-24,0.32,0.32,0.32,0.32,000,0.32
2013-07-23,0.32,0.32,0.32,0.32,4000,0.32
2013-07-22,0.35,0.35,0.35,0.35,200000,0.35
2013-07-19,0.35,0.35,0.35,0.35,8000,0.35
2013-07-18,0.30,0.30,0.30,0.30,000,0.30
2013-07-17,0.30,0.30,0.30,0.30,000,0.30
2013-07-16,0.30,0.30,0.30,0.30,12000,0.30
2013-07-15,0.30,0.30,0.30,0.30,000,0.30
2013-07-12,0.28,0.30,0.28,0.30,28000,0.30
2013-07-11,0.30,0.30,0.30,0.30,1196000,0.30
2013-07-10,0.30,0.30,0.30,0.30,000,0.30
2013-07-09,0.33,0.35,0.30,0.30,268000,0.30
2013-07-08,0.33,0.33,0.30,0.32,608000,0.32
2013-07-05,0.28,0.33,0.28,0.34,16000,0.34
2013-07-04,0.32,0.32,0.32,0.32,16000,0.32
2013-07-03,0.32,0.35,0.32,0.32,104000,0.32
2013-07-02,0.30,0.30,0.30,0.30,000,0.30
2013-07-01,0.30,0.30,0.30,0.30,000,0.30
2013-06-28,0.30,0.30,0.28,0.30,524000,0.30
2013-06-27,0.30,0.30,0.30,0.30,000,0.30
2013-06-26,0.30,0.30,0.30,0.30,000,0.30
2013-06-25,0.30,0.30,0.30,0.30,300000,0.30
2013-06-24,0.31,0.31,0.31,0.30,4000,0.30
2013-06-21,0.29,0.30,0.29,0.30,308000,0.30
2013-06-20,0.31,0.31,0.30,0.31,26000,0.31
2013-06-19,0.36,0.36,0.36,0.36,000,0.36
2013-06-18,0.37,0.37,0.37,0.37,000,0.37
2013-06-17,0.37,0.37,0.37,0.37,000,0.37
2013-06-14,0.31,0.40,0.31,0.37,80000,0.37
2013-06-13,0.30,0.30,0.30,0.30,40000,0.30
2013-06-12,0.31,0.31,0.31,0.31,000,0.31
2013-06-11,0.28,0.32,0.28,0.31,308000,0.31
2013-06-10,0.35,0.35,0.35,0.35,000,0.35
2013-06-07,0.35,0.35,0.35,0.35,000,0.35
2013-06-06,0.35,0.35,0.35,0.35,000,0.35
2013-06-05,0.35,0.35,0.35,0.35,000,0.35
2013-06-04,0.35,0.35,0.35,0.35,40000,0.35
2013-06-03,0.30,0.35,0.30,0.35,36000,0.35
2013-05-31,0.31,0.31,0.31,0.31,000,0.31
2013-05-30,0.32,0.32,0.30,0.30,88000,0.30
2013-05-29,0.30,0.33,0.29,0.31,1008000,0.31
2013-05-28,0.33,0.33,0.33,0.33,000,0.33
2013-05-27,0.34,0.34,0.34,0.34,200000,0.34
2013-05-24,0.33,0.33,0.33,0.33,4000,0.33
2013-05-23,0.30,0.36,0.30,0.34,200000,0.34
2013-05-22,0.35,0.35,0.35,0.35,36000,0.35
2013-05-21,0.38,0.38,0.38,0.38,292000,0.38
2013-05-20,0.36,0.38,0.36,0.38,64000,0.38
2013-05-17,0.35,0.35,0.35,0.35,000,0.35
2013-05-16,0.35,0.35,0.35,0.35,000,0.35
2013-05-15,0.35,0.35,0.35,0.35,000,0.35
2013-05-14,0.35,0.35,0.35,0.35,520000,0.35
2013-05-13,0.34,0.34,0.34,0.34,000,0.34
2013-05-10,0.31,0.34,0.31,0.34,296000,0.34
2013-05-09,0.30,0.30,0.30,0.30,148000,0.30
2013-05-08,0.30,0.30,0.30,0.30,168000,0.30
2013-05-07,0.30,0.30,0.30,0.30,000,0.30
2013-05-06,0.30,0.30,0.30,0.30,48000,0.30
2013-05-03,0.29,0.29,0.26,0.29,12000,0.29
2013-05-02,0.29,0.30,0.28,0.30,560000,0.30
2013-05-01,0.30,0.30,0.30,0.30,000,0.30
2013-04-30,0.29,0.31,0.29,0.30,212000,0.30
2013-04-29,0.29,0.29,0.29,0.29,000,0.29
2013-04-26,0.29,0.29,0.29,0.29,000,0.29
2013-04-25,0.28,0.28,0.28,0.29,100000,0.29
2013-04-24,0.26,0.28,0.26,0.29,8000,0.29
2013-04-23,0.28,0.26,0.26,0.29,16000,0.29
2013-04-22,0.31,0.31,0.31,0.31,8000,0.31
2013-04-19,0.29,0.29,0.29,0.29,156000,0.29
2013-04-18,0.29,0.29,0.29,0.29,8000,0.29
2013-04-17,0.31,0.29,0.27,0.28,524000,0.28
2013-04-16,0.29,0.30,0.29,0.30,268000,0.30
2013-04-15,0.28,0.29,0.28,0.29,52000,0.29
2013-04-12,0.31,0.31,0.31,0.31,000,0.31
2013-04-11,0.30,0.30,0.27,0.31,5184000,0.31
2013-04-10,0.31,0.32,0.31,0.31,44000,0.31
2013-04-09,0.31,0.31,0.31,0.31,200000,0.31
2013-04-08,0.36,0.36,0.36,0.36,000,0.36
2013-04-05,0.28,0.38,0.28,0.38,32000,0.38
2013-04-04,0.28,0.28,0.28,0.28,000,0.28
2013-04-03,0.31,0.31,0.23,0.28,2276000,0.28
2013-04-02,0.30,0.32,0.28,0.31,196000,0.31
2013-04-01,0.34,0.34,0.34,0.34,000,0.34
2013-03-29,0.34,0.34,0.34,0.34,000,0.34
2013-03-28,0.34,0.37,0.34,0.34,124000,0.34
2013-03-27,0.39,0.39,0.31,0.32,848000,0.32
2013-03-26,0.43,0.43,0.42,0.40,8000,0.40
2013-03-25,0.34,0.40,0.34,0.39,1696000,0.39
2013-03-22,0.38,0.38,0.38,0.38,000,0.38
2013-03-21,0.38,0.38,0.38,0.38,000,0.38
2013-03-20,0.41,0.41,0.41,0.41,000,0.41
2013-03-19,0.41,0.41,0.41,0.41,000,0.41
2013-03-18,0.41,0.41,0.41,0.41,000,0.41
2013-03-15,0.41,0.41,0.41,0.41,000,0.41
2013-03-14,0.41,0.41,0.41,0.41,8000,0.41
2013-03-13,0.41,0.41,0.41,0.41,000,0.41
2013-03-12,0.43,0.43,0.43,0.43,000,0.43
2013-03-11,0.43,0.43,0.43,0.43,000,0.43
2013-03-08,0.41,0.43,0.41,0.43,428000,0.43
2013-03-07,0.41,0.41,0.40,0.40,72000,0.40
2013-03-06,0.38,0.40,0.38,0.38,96000,0.38
2013-03-05,0.43,0.43,0.43,0.42,24000,0.42
2013-03-04,0.41,0.43,0.41,0.43,12000,0.43
2013-03-01,0.41,0.42,0.41,0.42,8000,0.42
2013-02-28,0.41,0.41,0.41,0.41,12000,0.41
2013-02-27,0.40,0.42,0.39,0.41,280000,0.41
2013-02-26,0.43,0.44,0.41,0.41,212000,0.41
2013-02-25,0.41,0.44,0.40,0.41,488000,0.41
2013-02-22,0.39,0.47,0.39,0.47,532000,0.47
2013-02-21,0.39,0.45,0.37,0.45,204000,0.45
2013-02-20,0.44,0.44,0.36,0.44,252000,0.44
2013-02-19,0.43,0.47,0.43,0.44,388000,0.44
2013-02-18,0.41,0.46,0.41,0.43,152000,0.43
2013-02-15,0.41,0.44,0.40,0.41,92000,0.41
2013-02-14,0.40,0.40,0.40,0.40,84000,0.40
2013-02-13,0.40,0.40,0.40,0.40,000,0.40
2013-02-12,0.40,0.40,0.40,0.40,000,0.40
2013-02-11,0.40,0.40,0.40,0.40,000,0.40
2013-02-08,0.40,0.40,0.40,0.40,8000,0.40
2013-02-07,0.40,0.40,0.39,0.40,280000,0.40
2013-02-06,0.40,0.41,0.39,0.40,92000,0.40
2013-02-05,0.41,0.41,0.39,0.41,36000,0.41
2013-02-04,0.38,0.41,0.38,0.41,68000,0.41
2013-02-01,0.40,0.41,0.40,0.41,8000,0.41
2013-01-31,0.40,0.41,0.38,0.40,132000,0.40
2013-01-30,0.42,0.41,0.35,0.41,252000,0.41
2013-01-29,0.38,0.40,0.37,0.40,680000,0.40
2013-01-28,0.33,0.38,0.33,0.38,28000,0.38
2013-01-25,0.34,0.34,0.34,0.34,196000,0.34
2013-01-24,0.35,0.35,0.34,0.35,96000,0.35
2013-01-23,0.37,0.37,0.37,0.37,000,0.37
2013-01-22,0.40,0.40,0.36,0.37,56000,0.37
2013-01-21,0.37,0.37,0.37,0.37,4000,0.37
2013-01-18,0.37,0.37,0.37,0.37,4000,0.37
2013-01-17,0.37,0.37,0.37,0.37,140000,0.37
2013-01-16,0.38,0.39,0.37,0.38,796000,0.38
2013-01-15,0.39,0.44,0.37,0.40,3184000,0.40
2013-01-14,0.37,0.51,0.37,0.51,44000,0.51
2013-01-11,0.31,0.35,0.31,0.35,536000,0.35
2013-01-10,0.34,0.34,0.34,0.34,4000,0.34
2013-01-09,0.34,0.34,0.34,0.34,000,0.34
2013-01-08,0.34,0.34,0.34,0.34,000,0.34
2013-01-07,0.34,0.34,0.34,0.34,000,0.34
2013-01-04,0.34,0.34,0.34,0.34,000,0.34
2013-01-03,0.35,0.35,0.35,0.35,000,0.35
2013-01-02,0.35,0.35,0.35,0.35,000,0.35
2013-01-01,0.35,0.35,0.35,0.35,000,0.35
2012-12-31,0.35,0.35,0.35,0.35,8000,0.35
2012-12-28,0.30,0.33,0.30,0.33,16000,0.33
2012-12-27,0.32,0.32,0.32,0.32,000,0.32
2012-12-26,0.32,0.32,0.32,0.32,000,0.32
2012-12-25,0.32,0.32,0.32,0.32,000,0.32
2012-12-24,0.32,0.32,0.32,0.32,000,0.32
2012-12-21,0.32,0.32,0.32,0.32,000,0.32
2012-12-20,0.32,0.32,0.32,0.32,20000,0.32
2012-12-19,0.31,0.31,0.31,0.31,000,0.31
2012-12-18,0.31,0.31,0.31,0.31,000,0.31
2012-12-17,0.31,0.31,0.31,0.31,000,0.31
2012-12-14,0.31,0.31,0.31,0.31,000,0.31
2012-12-13,0.30,0.31,0.30,0.31,124000,0.31
2012-12-12,0.29,0.31,0.29,0.31,32000,0.31
2012-12-11,0.29,0.29,0.29,0.29,000,0.29
2012-12-10,0.29,0.29,0.29,0.29,000,0.29
2012-12-07,0.29,0.29,0.29,0.29,12000,0.29
2012-12-06,0.30,0.30,0.30,0.30,12000,0.30
2012-12-05,0.29,0.29,0.29,0.29,000,0.29
2012-12-04,0.29,0.29,0.29,0.29,000,0.29
2012-12-03,0.29,0.29,0.29,0.29,40000,0.29
2012-11-30,0.28,0.30,0.28,0.30,376000,0.30
2012-11-29,0.29,0.30,0.28,0.29,552000,0.29
2012-11-28,0.29,0.29,0.29,0.29,40000,0.29
2012-11-27,0.30,0.32,0.29,0.30,3824000,0.30
2012-11-26,0.32,0.32,0.32,0.32,000,0.32
2012-11-23,0.33,0.33,0.32,0.33,1264000,0.33
2012-11-22,0.35,0.35,0.33,0.33,512000,0.33
2012-11-21,0.32,0.35,0.32,0.34,1208000,0.34
2012-11-20,0.35,0.35,0.34,0.34,100000,0.34
2012-11-19,0.39,0.39,0.39,0.39,000,0.39
2012-11-16,0.39,0.39,0.39,0.39,000,0.39
2012-11-15,0.39,0.39,0.39,0.39,000,0.39
2012-11-14,0.39,0.39,0.39,0.39,000,0.39
2012-11-13,0.39,0.39,0.39,0.39,000,0.39
2012-11-12,0.39,0.39,0.39,0.39,000,0.39
2012-11-09,0.37,0.39,0.35,0.39,360000,0.39
2012-11-08,0.39,0.39,0.39,0.39,000,0.39
2012-11-07,0.39,0.39,0.39,0.39,000,0.39
2012-11-06,0.39,0.39,0.39,0.39,000,0.39
2012-11-05,0.39,0.39,0.39,0.39,000,0.39
2012-11-02,0.38,0.39,0.38,0.39,4844000,0.39
2012-11-01,0.38,0.38,0.38,0.38,000,0.38
2012-10-31,0.38,0.38,0.38,0.38,000,0.38
2012-10-30,0.38,0.38,0.38,0.38,000,0.38
2012-10-29,0.38,0.38,0.38,0.38,000,0.38
2012-10-26,0.35,0.38,0.35,0.38,2344000,0.38
2012-10-25,0.35,0.37,0.35,0.36,540000,0.36
2012-10-24,0.37,0.37,0.37,0.37,000,0.37
2012-10-23,0.38,0.38,0.38,0.38,000,0.38
2012-10-22,0.38,0.38,0.38,0.38,000,0.38
2012-10-19,0.39,0.39,0.39,0.38,4000,0.38
2012-10-18,0.39,0.39,0.39,0.39,000,0.39
2012-10-17,0.39,0.39,0.39,0.39,000,0.39
2012-10-16,0.33,0.39,0.33,0.39,848000,0.39
2012-10-15,0.40,0.40,0.40,0.40,000,0.40
2012-10-12,0.40,0.40,0.40,0.40,000,0.40
2012-10-11,0.40,0.40,0.40,0.40,000,0.40
2012-10-10,0.40,0.40,0.40,0.40,000,0.40
2012-10-09,0.40,0.40,0.40,0.40,000,0.40
2012-10-08,0.40,0.40,0.40,0.40,000,0.40
2012-10-05,0.40,0.40,0.40,0.40,000,0.40
2012-10-04,0.40,0.40,0.40,0.40,000,0.40
2012-10-03,0.40,0.40,0.40,0.40,000,0.40
2012-10-02,0.40,0.40,0.40,0.40,000,0.40
2012-10-01,0.40,0.40,0.40,0.40,000,0.40
2012-09-28,0.37,0.40,0.37,0.40,588000,0.40
2012-09-27,0.42,0.42,0.42,0.42,000,0.42
2012-09-26,0.42,0.42,0.42,0.42,000,0.42
2012-09-25,0.42,0.42,0.42,0.42,000,0.42
2012-09-24,0.42,0.42,0.42,0.42,000,0.42
2012-09-21,0.42,0.42,0.42,0.42,000,0.42
