Date,Open,High,Low,Close,Volume,Adj Close
2014-03-12,4.26,4.35,4.23,4.31,2386600,4.20
2014-03-11,4.34,4.41,4.23,4.31,3740000,4.20
2014-03-10,4.49,4.50,4.33,4.37,4302000,4.26
2014-03-07,4.47,4.54,4.38,4.50,3907000,4.39
2014-03-06,4.58,4.59,4.38,4.42,10313000,4.31
2014-03-05,4.63,4.67,4.57,4.64,1870700,4.52
2014-03-04,4.65,4.68,4.58,4.62,3435000,4.50
2014-03-03,4.59,4.74,4.55,4.65,2715400,4.53
2014-02-28,4.69,4.77,4.66,4.66,1646000,4.54
2014-02-27,4.72,4.74,4.66,4.69,1494900,4.57
2014-02-26,4.65,4.76,4.61,4.76,2425000,4.64
2014-02-25,4.80,4.80,4.54,4.65,4798400,4.53
2014-02-24,4.83,4.83,4.75,4.80,1580000,4.68
2014-02-21,4.85,4.87,4.80,4.83,1922000,4.71
2014-02-20,4.86,4.90,4.80,4.85,3862200,4.73
2014-02-19,4.84,4.93,4.83,4.86,2179000,4.74
2014-02-18,4.92,4.92,4.83,4.84,1505000,4.72
2014-02-17,4.85,4.98,4.80,4.85,4092000,4.73
2014-02-14,4.95,5.00,4.80,4.88,4020500,4.76
2014-02-13,5.00,5.04,4.92,4.95,1123400,4.83
2014-02-12,5.01,5.10,5.01,5.06,3558000,4.93
2014-02-11,5.06,5.09,4.98,5.05,2700700,4.92
2014-02-10,5.02,5.10,4.96,5.04,1926400,4.91
2014-02-07,4.90,5.00,4.90,4.99,2132000,4.86
2014-02-06,4.80,5.03,4.80,4.88,2941000,4.76
2014-02-05,4.83,4.88,4.80,4.80,2551000,4.68
2014-02-04,4.79,4.83,4.74,4.79,3515000,4.67
2014-02-03,4.81,4.81,4.81,4.81,000,4.69
2014-01-31,4.81,4.81,4.81,4.81,000,4.69
2014-01-30,4.72,4.82,4.71,4.81,912400,4.69
2014-01-29,4.81,4.85,4.75,4.82,4849000,4.70
2014-01-28,4.77,4.82,4.73,4.73,5240400,4.61
2014-01-27,4.88,4.95,4.74,4.81,5325000,4.69
2014-01-24,5.03,5.10,5.01,5.02,2387000,4.89
2014-01-23,5.13,5.18,5.03,5.12,2460800,4.99
2014-01-22,5.13,5.20,5.12,5.15,2184300,5.02
2014-01-21,5.02,5.15,5.00,5.14,2798900,5.01
2014-01-20,5.09,5.10,4.98,5.03,2116300,4.90
2014-01-17,5.10,5.18,5.10,5.14,2230000,5.01
2014-01-16,5.05,5.10,5.04,5.09,2298500,4.96
2014-01-15,4.98,5.15,4.98,5.05,3383400,4.92
2014-01-14,5.03,5.06,4.93,4.96,4865800,4.84
2014-01-13,5.11,5.13,5.07,5.09,2396400,4.96
2014-01-10,5.18,5.20,5.08,5.11,2194000,4.98
2014-01-09,5.16,5.28,5.14,5.18,2229500,5.05
2014-01-08,5.16,5.21,5.13,5.16,2855800,5.03
2014-01-07,5.22,5.28,5.14,5.14,5011800,5.01
2014-01-06,5.32,5.32,5.23,5.24,3032000,5.11
2014-01-03,5.36,5.36,5.26,5.32,5486200,5.19
2014-01-02,5.43,5.46,5.33,5.36,2204900,5.23
2014-01-01,5.40,5.40,5.40,5.40,000,5.26
2013-12-31,5.47,5.49,5.39,5.40,2073800,5.26
2013-12-30,5.40,5.49,5.39,5.46,4272000,5.32
2013-12-27,5.40,5.44,5.36,5.40,1721200,5.26
2013-12-26,5.44,5.44,5.44,5.44,000,5.30
2013-12-25,5.44,5.44,5.44,5.44,000,5.30
2013-12-24,5.38,5.50,5.37,5.44,4842100,5.30
2013-12-23,5.23,5.37,5.15,5.37,3848000,5.24
2013-12-20,5.22,5.30,5.15,5.23,3165000,5.10
2013-12-19,5.40,5.50,5.21,5.22,4181000,5.09
2013-12-18,5.39,5.46,5.35,5.41,7530600,5.27
2013-12-17,5.34,5.40,5.28,5.37,9361700,5.24
2013-12-16,5.26,5.39,5.23,5.26,5029100,5.13
2013-12-13,5.15,5.28,5.15,5.26,7462300,5.13
2013-12-12,5.08,5.20,5.08,5.12,7521000,4.99
2013-12-11,5.05,5.17,5.05,5.12,5313500,4.99
2013-12-10,5.30,5.31,5.03,5.08,10222200,4.95
2013-12-09,5.39,5.44,5.26,5.29,3911500,5.16
2013-12-06,5.44,5.47,5.34,5.34,4687600,5.21
2013-12-05,5.42,5.52,5.33,5.50,7402200,5.36
2013-12-04,5.32,5.49,5.32,5.43,6435000,5.29
2013-12-03,5.28,5.51,5.28,5.45,12962800,5.31
2013-12-02,5.23,5.36,5.20,5.34,6719700,5.21
2013-11-29,5.21,5.32,5.18,5.24,5084100,5.11
2013-11-28,5.31,5.44,5.19,5.21,16457800,5.08
2013-11-27,5.00,5.32,4.97,5.30,21698000,5.17
2013-11-26,5.04,5.08,4.97,4.99,2507800,4.86
2013-11-25,4.98,5.06,4.94,5.03,6132200,4.90
2013-11-22,4.90,4.99,4.89,4.96,3915100,4.84
2013-11-21,4.90,4.95,4.86,4.89,2216200,4.77
2013-11-20,4.88,4.94,4.85,4.92,2450400,4.80
2013-11-19,4.95,5.02,4.82,4.85,3221100,4.73
2013-11-18,4.94,5.00,4.90,4.99,3929400,4.86
2013-11-15,4.92,4.94,4.85,4.88,3406000,4.76
2013-11-14,4.74,4.87,4.72,4.86,3678000,4.74
2013-11-13,4.76,4.76,4.67,4.68,3081600,4.56
2013-11-12,4.88,4.88,4.75,4.80,1081000,4.68
2013-11-11,4.75,4.85,4.75,4.82,1246000,4.70
2013-11-08,4.80,4.81,4.72,4.74,2404100,4.62
2013-11-07,4.88,4.90,4.81,4.82,2085200,4.70
2013-11-06,4.88,4.93,4.83,4.85,2785800,4.73
2013-11-05,5.03,5.03,4.90,4.90,1994000,4.78
2013-11-04,4.98,5.06,4.85,5.00,7204900,4.87
2013-11-01,4.97,5.01,4.92,5.00,6594500,4.87
2013-10-31,4.85,5.02,4.84,4.96,6401400,4.84
2013-10-30,4.75,4.88,4.75,4.86,2536800,4.74
2013-10-29,4.78,4.83,4.72,4.76,2767100,4.64
2013-10-28,4.70,4.82,4.70,4.79,2715000,4.67
2013-10-25,4.78,4.82,4.65,4.70,9670800,4.58
2013-10-24,4.85,4.87,4.76,4.77,5632300,4.65
2013-10-23,5.07,5.10,4.87,4.90,6498000,4.78
2013-10-22,5.01,5.08,5.01,5.05,1529000,4.92
2013-10-21,5.11,5.18,5.07,5.08,2973300,4.95
2013-10-18,5.06,5.12,5.05,5.11,2441000,4.98
2013-10-17,5.07,5.10,5.00,5.10,2873200,4.97
2013-10-16,5.10,5.10,5.00,5.06,3418900,4.93
2013-10-15,5.10,5.15,5.06,5.06,2936400,4.93
2013-10-14,5.13,5.13,5.13,5.13,000,5.00
2013-10-11,5.08,5.15,5.06,5.13,6064700,5.00
2013-10-10,5.05,5.08,4.97,5.05,6312700,4.92
2013-10-09,5.02,5.08,4.98,5.06,4916600,4.93
2013-10-08,4.86,5.04,4.86,5.03,7064000,4.90
2013-10-07,4.77,4.88,4.77,4.86,3101400,4.74
2013-10-04,4.72,4.81,4.72,4.78,2344000,4.66
2013-10-03,4.75,4.81,4.72,4.74,2548400,4.62
2013-10-02,4.74,4.82,4.74,4.75,1555200,4.63
2013-10-01,4.79,4.79,4.79,4.79,000,4.67
2013-09-30,4.75,4.81,4.70,4.79,3016500,4.67
2013-09-27,4.72,4.81,4.63,4.78,3187100,4.66
2013-09-26,4.82,4.84,4.72,4.75,4022400,4.63
2013-09-25,4.92,4.94,4.81,4.85,3492000,4.73
2013-09-24,4.94,4.98,4.85,4.93,1917800,4.81
2013-09-23,4.99,5.05,4.91,4.98,2547500,4.85
2013-09-20,4.99,4.99,4.99,4.99,000,4.86
2013-09-19,4.99,5.03,4.95,4.99,3942000,4.86
2013-09-18,4.96,4.97,4.87,4.92,1546000,4.80
2013-09-17,5.04,5.04,4.95,4.96,2850000,4.84
2013-09-16,4.91,5.05,4.91,5.02,3856000,4.89
2013-09-13,5.03,5.08,4.89,4.95,5801000,4.83
2013-09-12,4.97,5.09,4.93,5.05,7563400,4.92
2013-09-11,4.99,4.99,4.89,4.96,2953500,4.84
2013-09-10,4.96,4.99,4.88,4.94,7002500,4.82
2013-09-09,4.94,5.00,4.87,4.94,3468000,4.82
2013-09-06,4.91,4.99,4.88,4.97,7257000,4.85
2013-09-05,4.90,4.95,4.87,4.92,5414000,4.80
2013-09-04,4.80,4.93,4.80,4.92,8366100,4.80
2013-09-03,4.68,4.88,4.67,4.87,12020400,4.75
2013-09-02,4.63,4.71,4.59,4.67,3929800,4.55
2013-08-30,4.55,4.68,4.53,4.64,6260300,4.52
2013-08-29,4.50,4.60,4.45,4.57,2685400,4.46
2013-08-28,4.70,4.70,4.52,4.55,5531700,4.44
2013-08-27,4.66,4.83,4.66,4.76,6426400,4.64
2013-08-26,4.70,4.72,4.64,4.68,2928400,4.56
2013-08-23,4.76,4.78,4.62,4.69,5004400,4.57
2013-08-22,4.65,4.78,4.65,4.73,6484200,4.61
2013-08-21,4.64,4.73,4.59,4.71,11557400,4.59
2013-08-20,4.61,4.72,4.57,4.58,14641600,4.46
2013-08-19,4.53,4.63,4.53,4.55,2595000,4.44
2013-08-16,4.60,4.66,4.49,4.53,7414900,4.42
2013-08-15,4.68,4.73,4.60,4.65,5780800,4.53
2013-08-14,4.70,4.70,4.70,4.70,000,4.58
2013-08-13,4.64,4.74,4.56,4.70,8953000,4.58
2013-08-12,4.62,4.75,4.60,4.63,7321000,4.51
2013-08-09,4.46,4.59,4.44,4.59,6121000,4.47
2013-08-08,4.44,4.48,4.38,4.42,4025000,4.31
2013-08-07,4.50,4.59,4.40,4.41,8449000,4.30
2013-08-06,4.63,4.63,4.42,4.52,10098700,4.41
2013-08-05,4.60,4.68,4.51,4.65,15104500,4.53
2013-08-02,4.50,4.59,4.39,4.57,28639800,4.46
2013-08-01,4.10,4.49,4.10,4.45,34687300,4.34
2013-07-31,3.92,4.06,3.92,3.97,3061500,3.87
2013-07-30,4.02,4.02,3.93,3.93,4758000,3.83
2013-07-29,4.15,4.15,3.98,4.01,5038000,3.91
2013-07-26,4.21,4.25,4.15,4.17,6609400,4.07
2013-07-25,4.05,4.19,4.05,4.18,14089700,4.08
2013-07-24,4.00,4.09,3.95,4.05,6571000,3.95
2013-07-23,3.89,4.02,3.89,4.01,4744800,3.91
2013-07-22,3.87,3.94,3.85,3.89,1359700,3.79
2013-07-19,3.91,3.98,3.82,3.87,2852200,3.77
2013-07-18,3.98,4.04,3.89,3.91,2088000,3.81
2013-07-17,3.97,4.05,3.93,3.98,1507400,3.88
2013-07-16,4.03,4.04,3.95,3.97,2321000,3.87
2013-07-15,4.00,4.08,3.97,4.01,6314100,3.91
2013-07-12,3.82,3.97,3.82,3.96,3685900,3.86
2013-07-11,3.66,3.83,3.66,3.79,3584000,3.69
2013-07-10,3.65,3.69,3.60,3.65,2003000,3.56
2013-07-09,3.73,3.75,3.63,3.64,4646000,3.55
2013-07-08,3.73,3.75,3.55,3.68,6528500,3.59
2013-07-05,3.77,3.80,3.70,3.73,3199000,3.64
2013-07-04,3.76,3.78,3.61,3.73,4895000,3.64
2013-07-03,3.83,3.84,3.68,3.74,4600500,3.65
2013-07-02,3.97,3.97,3.85,3.87,2650500,3.77
2013-07-01,3.96,3.96,3.96,3.96,000,3.86
2013-06-28,3.83,3.98,3.83,3.96,2941800,3.86
2013-06-27,3.75,3.86,3.75,3.83,6656400,3.73
2013-06-26,3.62,3.80,3.62,3.71,7476300,3.62
2013-06-25,3.75,3.84,3.42,3.64,18629800,3.55
2013-06-24,3.91,4.00,3.78,3.82,5079000,3.72
2013-06-21,3.91,4.00,3.90,3.99,4532000,3.89
2013-06-20,4.09,4.16,3.98,3.98,2678000,3.88
2013-06-19,4.25,4.26,4.12,4.16,1770000,4.06
2013-06-18,4.11,4.20,4.10,4.20,3012000,4.09
2013-06-17,3.94,4.12,3.94,4.11,3886800,4.01
2013-06-14,4.06,4.12,3.93,3.94,3946000,3.84
2013-06-13,4.16,4.16,4.00,4.05,4225700,3.95
2013-06-12,4.19,4.19,4.19,4.19,000,4.08
2013-06-11,4.24,4.24,4.16,4.19,3129400,4.08
2013-06-10,4.23,4.26,4.20,4.24,2470000,4.13
2013-06-07,4.25,4.25,4.18,4.18,1981000,4.08
2013-06-06,4.22,4.28,4.16,4.25,2121200,4.14
2013-06-05,4.30,4.35,4.15,4.29,3643000,4.18
2013-06-04,4.45,4.48,4.36,4.44,2300000,4.21
2013-06-03,4.46,4.54,4.42,4.43,2680400,4.20
2013-05-31,4.44,4.51,4.44,4.50,4033500,4.27
2013-05-30,4.45,4.50,4.41,4.44,4239000,4.21
2013-05-29,4.61,4.63,4.49,4.49,4867000,4.26
2013-05-28,4.49,4.59,4.43,4.58,2591000,4.34
2013-05-27,4.55,4.55,4.41,4.44,5033100,4.21
2013-05-24,4.61,4.68,4.47,4.55,4609800,4.32
2013-05-23,4.80,4.86,4.58,4.62,7387000,4.38
2013-05-22,4.85,4.92,4.67,4.83,5005000,4.58
2013-05-21,4.70,4.88,4.66,4.86,10161000,4.61
2013-05-20,4.59,4.71,4.58,4.70,6041500,4.46
2013-05-17,4.55,4.55,4.55,4.55,000,4.32
2013-05-16,4.66,4.67,4.55,4.55,3768000,4.32
2013-05-15,4.60,4.69,4.60,4.66,2356000,4.42
2013-05-14,4.61,4.64,4.51,4.60,3269600,4.36
2013-05-13,4.70,4.75,4.57,4.58,4916600,4.34
2013-05-10,4.65,4.76,4.57,4.74,6969000,4.50
2013-05-09,4.73,4.73,4.60,4.65,3420000,4.41
2013-05-08,4.69,4.75,4.63,4.70,6887000,4.46
2013-05-07,4.41,4.67,4.40,4.66,10419600,4.42
2013-05-06,4.45,4.53,4.39,4.40,9028000,4.17
2013-05-03,4.38,4.44,4.33,4.37,4012100,4.15
2013-05-02,4.38,4.40,4.30,4.34,4452300,4.12
2013-05-01,4.42,4.42,4.42,4.42,000,4.19
2013-04-30,4.39,4.42,4.33,4.42,2606100,4.19
2013-04-29,4.47,4.47,4.30,4.35,3860300,4.13
2013-04-26,4.54,4.59,4.45,4.47,3603500,4.24
2013-04-25,4.53,4.59,4.49,4.53,3936000,4.30
2013-04-24,4.55,4.60,4.49,4.51,7096000,4.28
2013-04-23,4.58,4.58,4.43,4.51,7463000,4.28
2013-04-22,4.44,4.58,4.44,4.56,10009000,4.33
2013-04-19,4.24,4.43,4.24,4.41,8228300,4.18
2013-04-18,4.25,4.31,4.19,4.20,5877000,3.98
2013-04-17,4.40,4.40,4.18,4.26,8578000,4.04
2013-04-16,4.20,4.41,4.15,4.33,10451000,4.11
2013-04-15,4.22,4.33,4.14,4.30,5671800,4.08
2013-04-12,4.38,4.38,4.22,4.22,10798000,4.00
2013-04-11,4.25,4.41,4.22,4.36,17114500,4.14
2013-04-10,4.13,4.17,4.06,4.14,10681600,3.93
2013-04-09,3.95,4.18,3.93,4.13,8677600,3.92
2013-04-08,3.96,4.07,3.94,3.95,5401000,3.75
2013-04-05,4.10,4.15,4.00,4.04,9728000,3.83
2013-04-04,4.12,4.12,4.12,4.12,000,3.91
2013-04-03,4.08,4.15,3.99,4.12,9735800,3.91
2013-04-02,4.35,4.38,4.06,4.08,13283000,3.87
2013-04-01,4.40,4.40,4.40,4.40,000,4.17
2013-03-29,4.40,4.40,4.40,4.40,000,4.17
2013-03-28,4.50,4.50,4.36,4.40,6010000,4.17
2013-03-27,4.58,4.64,4.48,4.48,4426000,4.25
2013-03-26,4.60,4.63,4.43,4.54,7588000,4.31
2013-03-25,4.80,4.82,4.62,4.64,4737000,4.40
2013-03-22,4.68,4.79,4.63,4.79,6922000,4.54
2013-03-21,4.68,4.77,4.66,4.70,7572000,4.46
2013-03-20,4.60,4.71,4.55,4.63,20239400,4.39
2013-03-19,4.60,4.83,4.60,4.60,14339000,4.36
2013-03-18,4.90,4.94,4.70,4.79,10536300,4.54
2013-03-15,5.29,5.33,5.00,5.07,8008600,4.81
2013-03-14,5.26,5.30,5.09,5.26,15646000,4.99
2013-03-13,5.54,5.54,5.20,5.33,6677000,5.06
2013-03-12,5.52,5.66,5.39,5.47,13461200,5.19
2013-03-11,5.70,5.77,5.51,5.53,3909900,5.25
2013-03-08,5.72,5.82,5.68,5.70,6069700,5.41
2013-03-07,5.55,5.78,5.51,5.72,12329800,5.43
2013-03-06,5.48,5.64,5.48,5.54,8353000,5.25
2013-03-05,5.27,5.48,5.27,5.41,4443000,5.13
2013-03-04,5.50,5.50,5.25,5.27,5519900,5.00
2013-03-01,5.44,5.57,5.41,5.43,5817000,5.15
2013-02-28,5.38,5.52,5.38,5.43,9060000,5.15
2013-02-27,5.36,5.42,5.26,5.30,5747000,5.03
2013-02-26,5.44,5.54,5.31,5.34,5759000,5.07
2013-02-25,5.75,5.80,5.49,5.51,5905000,5.23
2013-02-22,5.70,5.83,5.56,5.75,4238800,5.45
2013-02-21,5.82,5.84,5.66,5.70,6747500,5.41
2013-02-20,5.93,5.93,5.81,5.90,2938200,5.60
2013-02-19,6.03,6.04,5.78,5.81,6075300,5.51
2013-02-18,6.05,6.07,6.00,6.03,7704000,5.72
2013-02-15,5.75,5.95,5.71,5.95,6913000,5.64
2013-02-14,5.61,5.78,5.54,5.69,3547600,5.40
2013-02-13,5.60,5.60,5.60,5.60,000,5.31
2013-02-12,5.60,5.60,5.60,5.60,000,5.31
2013-02-11,5.60,5.60,5.60,5.60,000,5.31
2013-02-08,5.50,5.64,5.49,5.60,2252000,5.31
2013-02-07,5.70,5.70,5.50,5.55,1724000,5.26
2013-02-06,5.50,5.66,5.50,5.60,2499000,5.31
2013-02-05,5.50,5.56,5.37,5.49,3607000,5.21
2013-02-04,5.70,5.75,5.52,5.59,4412000,5.30
2013-02-01,5.45,5.63,5.45,5.61,3011300,5.32
2013-01-31,5.60,5.60,5.46,5.48,1535600,5.20
2013-01-30,5.59,5.64,5.55,5.59,2084100,5.30
2013-01-29,5.58,5.60,5.45,5.55,2308000,5.26
2013-01-28,5.46,5.60,5.46,5.58,3620000,5.29
2013-01-25,5.72,5.78,5.43,5.44,8428000,5.16
2013-01-24,5.72,5.82,5.69,5.69,4229000,5.40
2013-01-23,5.94,5.94,5.76,5.78,4372000,5.48
2013-01-22,5.78,5.98,5.78,5.97,4377100,5.66
2013-01-21,5.79,5.89,5.77,5.80,4161500,5.50
2013-01-18,5.67,5.85,5.67,5.79,6952200,5.49
2013-01-17,5.88,5.91,5.58,5.62,8814000,5.33
2013-01-16,6.00,6.00,5.83,5.89,6185400,5.59
2013-01-15,6.08,6.10,6.00,6.02,2877600,5.71
2013-01-14,5.98,6.12,5.90,6.05,9863000,5.74
2013-01-11,6.15,6.15,5.87,5.98,6333000,5.67
2013-01-10,5.99,6.18,5.99,6.15,10761800,5.83
2013-01-09,5.96,6.03,5.80,5.99,9987000,5.68
2013-01-08,6.06,6.15,5.89,5.94,10583500,5.63
2013-01-07,5.90,6.10,5.90,6.10,11517800,5.79
2013-01-04,5.82,5.96,5.71,5.95,11727100,5.64
2013-01-03,5.50,5.88,5.50,5.85,22419900,5.55
2013-01-02,5.32,5.49,5.32,5.45,6385200,5.17
2013-01-01,5.31,5.31,5.31,5.31,000,5.04
2012-12-31,5.29,5.35,5.26,5.31,1360400,5.04
2012-12-28,5.39,5.39,5.27,5.32,2664400,5.05
2012-12-27,5.25,5.40,5.25,5.38,6443100,5.10
2012-12-26,5.20,5.20,5.20,5.20,000,4.93
2012-12-25,5.20,5.20,5.20,5.20,000,4.93
2012-12-24,5.22,5.28,5.15,5.20,2577800,4.93
2012-12-21,5.23,5.30,5.18,5.27,4924200,5.00
2012-12-20,5.22,5.23,5.18,5.22,2952400,4.95
2012-12-19,5.29,5.29,5.17,5.22,5829400,4.95
2012-12-18,5.17,5.34,5.17,5.30,15131400,5.03
2012-12-17,5.02,5.19,5.00,5.15,7069000,4.88
2012-12-14,4.99,5.10,4.98,5.04,4897900,4.78
2012-12-13,5.08,5.09,5.00,5.04,3556200,4.78
2012-12-12,5.07,5.10,5.02,5.08,3855200,4.82
2012-12-11,5.08,5.12,4.99,5.03,7157600,4.77
2012-12-10,4.92,5.05,4.92,5.05,8729300,4.79
